,dates,Class M,Class S,Class I,Class P,Policy Passed,Conflict Indicator
3925,1996,1,0,0,0,1,0
3926,2000,1,0,0,1,0,1
3927,1998,1,0,0,0,1,0
3928,2010,0,0,0,0,0,1
3929,2018,1,0,0,0,0,1
3930,2006,1,0,0,0,0,1
3931,2005,1,0,0,0,1,0
3932,2002,0,0,0,0,0,0
3933,2016,1,0,0,0,1,1
3934,2019,1,0,0,0,0,0
3935,2018,1,0,0,0,1,1
3936,2017,1,0,0,1,0,1
3937,2006,1,0,0,0,0,0
3938,2004,1,0,0,0,0,1
3939,2014,1,0,0,0,0,1
3940,2011,0,0,0,0,0,0
3941,2008,1,0,0,0,1,0
3942,2001,1,0,0,0,1,1
3943,2017,1,0,0,0,0,0
3944,2018,1,0,0,0,0,0
3945,1998,1,0,0,0,1,0
3946,2004,1,0,0,0,0,1
3947,1995,1,0,0,0,0,0
3948,2018,1,0,0,0,0,0
3949,2016,1,0,0,0,0,0
3950,1994,1,0,0,0,1,1
3951,1999,1,0,0,0,1,0
3952,2010,1,1,0,0,0,1
3953,2009,1,0,0,0,0,1
3954,2003,1,0,0,0,0,1
3955,2015,1,0,0,0,0,0
3956,2000,1,0,0,0,0,1
3957,2008,0,0,0,0,0,0
3958,2010,1,0,0,0,1,0
3959,2016,1,0,0,0,0,1
3960,2017,1,0,0,0,0,1
3961,2017,1,0,0,0,0,0
3962,2002,1,0,0,0,0,1
3963,2007,1,0,0,0,1,0
3964,2016,1,0,0,0,1,0
3965,1996,1,0,0,0,0,0
3966,1995,1,0,0,0,0,0
3967,2010,1,0,0,0,0,1
3968,2018,1,0,0,0,0,0
3969,2019,1,0,0,0,0,1
3970,2011,1,0,0,0,1,1
3971,2018,1,0,0,0,0,1
3972,2012,1,0,0,1,0,1
3973,2003,0,0,0,0,0,1
3974,2005,1,0,0,0,1,0
3975,2004,0,0,0,0,0,0
3976,2015,1,0,0,0,0,0
3977,1999,1,0,0,0,0,0
3978,2014,1,0,0,0,0,1
3979,2000,1,0,0,0,1,0
3980,1999,1,0,0,0,0,0
3981,2009,0,0,0,0,0,1
3982,2017,1,0,0,0,1,1
3983,2009,1,0,0,1,0,1
3984,2000,1,0,0,0,0,0
3985,2004,1,0,1,0,0,1
3986,2016,1,0,0,0,0,1
3987,2016,1,0,0,0,1,1
3988,2011,1,0,0,1,0,1
3989,2017,1,1,0,0,0,0
3990,2002,0,0,0,0,0,1
3991,2006,1,0,0,0,0,0
3992,2019,1,0,0,0,1,1
3993,1994,1,0,0,0,0,1
3994,2001,0,0,0,0,0,1
3995,2018,1,0,0,0,1,1
3996,2001,1,0,0,0,0,1
3997,2005,0,0,0,0,0,0
3998,2008,0,0,0,0,0,0
3999,2011,1,0,0,0,0,1
4000,2015,1,0,0,0,0,1
4001,2005,1,0,0,1,0,1
4002,2011,1,0,0,0,0,1
4003,2018,1,0,0,0,1,0
4004,2003,1,0,0,0,1,0
4005,2009,1,0,0,0,0,1
4006,2016,1,0,0,0,0,1
4007,2019,1,0,0,0,0,1
4008,2003,1,0,0,0,1,0
4009,2011,1,0,0,0,0,0
4010,2013,1,0,0,0,0,1
4011,2019,1,0,0,0,0,0
4012,1995,1,0,0,0,0,0
4013,2016,1,0,0,0,0,1
4014,2010,1,0,0,0,1,0
4015,2002,1,0,0,0,1,0
4016,2018,1,1,0,0,0,1
4017,2016,1,0,0,0,1,0
4018,2017,1,0,0,0,0,0
4019,2006,1,0,0,0,1,0
4020,1999,1,0,0,0,0,0
4021,2005,1,0,0,0,0,0
4022,2014,1,0,0,0,0,1
4023,2001,1,0,0,0,0,0
4024,2004,1,0,0,0,0,1
4025,2016,1,0,0,0,0,1
4026,2008,1,0,0,0,0,1
4027,2002,1,0,0,0,1,0
4028,2003,1,0,0,0,1,0
4029,2001,1,0,0,0,0,1
4030,2004,1,0,0,0,0,0
4031,2013,1,1,0,0,0,1
4032,2010,1,0,0,0,0,1
4033,2012,1,0,0,0,1,1
4034,2013,1,0,0,0,1,1
4035,2000,1,0,0,1,0,1
4036,1994,1,0,0,0,1,0
4037,2015,1,0,0,0,1,0
4038,2014,1,0,0,0,0,1
4039,2003,1,0,0,0,0,0
4040,2018,1,0,0,0,1,1
4041,2006,1,0,0,0,1,0
4042,2008,0,0,0,0,0,0
4043,1997,1,0,0,0,0,0
4044,2006,0,0,0,0,0,0
4045,2000,1,1,0,0,0,1
4046,2011,1,1,0,0,0,1
4047,2019,1,0,0,0,0,1
4048,2008,1,0,0,0,0,1
4049,2010,1,0,0,0,0,1
4050,1994,1,0,0,0,1,0
4051,2006,1,0,0,0,0,0
4052,2000,1,0,0,0,0,1
4053,2017,1,0,0,0,0,0
4054,2011,1,0,0,1,0,0
4055,2008,1,0,1,1,0,1
4056,2015,1,0,0,0,0,0
4057,2003,1,0,0,0,0,1
4058,2008,1,0,0,0,0,0
4059,2003,0,0,0,0,0,1
4060,2015,2,1,0,1,0,1
4061,2017,1,0,0,0,0,1
4062,2015,1,0,0,0,0,1
4063,2006,0,0,0,0,0,0
4064,2003,1,0,0,1,0,1
4065,2019,2,0,1,0,0,1
4066,2014,1,0,0,0,1,0
4067,2009,1,0,0,0,0,1
4068,1999,1,0,0,0,1,1
4069,2012,1,0,0,0,0,0
4070,2016,1,0,0,0,1,0
4071,2008,1,0,0,0,0,0
4072,2007,1,0,0,1,0,1
4073,2007,1,0,0,0,0,0
4074,2003,1,0,0,0,1,0
4075,1999,1,0,0,0,1,0
4076,2013,1,0,0,0,1,1
4077,2011,0,0,0,0,0,1
4078,2015,1,0,0,0,0,1
4079,2016,1,0,0,0,0,1
4080,2015,1,0,0,0,0,0
4081,2008,0,0,0,0,0,1
4082,2016,1,0,0,0,1,1
4083,2010,1,0,0,0,0,1
4084,2015,1,2,0,0,1,0
4085,2005,1,0,0,0,0,1
4086,2018,1,0,0,0,0,1
4087,2012,1,0,0,1,0,0
4088,2001,0,0,0,0,0,1
4089,1995,1,0,0,0,0,0
4090,2003,1,0,0,0,0,1
4091,2010,1,0,0,0,0,1
4092,2001,1,0,0,0,0,0
4093,2003,1,0,0,1,0,1
4094,2018,1,0,0,0,0,1
4095,1994,1,0,0,0,0,1
4096,2005,1,0,0,0,0,0
4097,2014,1,0,0,0,0,0
4098,2009,1,2,0,0,0,1
4099,2005,1,0,0,0,0,0
4100,2005,1,0,0,0,1,0
4101,2015,1,2,0,0,0,1
4102,2016,1,0,0,0,0,1
4103,1998,1,0,0,0,0,0
4104,2015,1,0,0,0,1,0
4105,2002,1,0,0,1,1,1
4106,2009,1,0,0,1,0,1
4107,2012,1,0,0,0,0,1
4108,1994,1,0,0,0,1,0
4109,2010,1,0,0,0,1,0
4110,2005,1,0,0,0,0,1
4111,2019,1,0,0,0,1,0
4112,2018,1,0,0,0,0,1
4113,2009,1,0,0,0,1,0
4114,2004,1,0,0,0,0,0
4115,2013,1,0,0,0,1,1
4116,2014,1,0,0,0,0,1
4117,2007,1,0,0,0,1,0
4118,1999,1,0,0,1,0,1
4119,2003,0,0,0,0,0,0
4120,2019,1,0,0,0,0,1
4121,2000,1,0,0,1,0,1
4122,2001,1,0,0,0,1,1
4123,2004,0,0,0,0,0,0
4124,2017,1,0,0,0,0,1
4125,2002,1,0,0,0,0,0
4126,2002,1,0,1,0,0,1
4127,2006,1,0,0,0,1,0
4128,2016,1,0,0,0,0,0
4129,2018,1,0,0,0,1,0
4130,2001,1,0,0,0,1,0
4131,2015,1,0,0,0,0,1
4132,1997,1,0,0,0,0,0
4133,2015,1,0,0,0,0,1
4134,2002,1,0,0,0,0,1
4135,2014,1,0,0,0,0,0
4136,2016,1,0,0,0,0,0
4137,2002,1,0,0,0,1,0
4138,2015,1,0,0,0,1,1
4139,1998,1,0,0,0,1,1
4140,2018,1,0,0,0,0,1
4141,1997,1,0,0,0,1,0
4142,1997,1,0,0,0,1,1
4143,2000,1,0,0,0,1,0
4144,2019,1,0,0,0,0,1
4145,2005,1,0,0,0,1,0
4146,2012,1,0,0,0,0,1
4147,2019,1,0,0,0,0,1
4148,2001,1,0,0,1,0,1
4149,2010,1,0,0,0,1,1
4150,2019,1,0,0,0,0,1
4151,2016,1,0,0,0,1,0
4152,2018,1,0,0,0,0,0
4153,1995,1,0,0,1,0,1
4154,2007,1,0,0,0,1,1
4155,2008,1,0,0,0,0,1
4156,1996,1,0,0,0,1,0
4157,2016,2,0,0,0,0,1
4158,2017,1,0,0,0,0,0
4159,2017,1,0,0,0,1,1
4160,2017,1,0,0,0,0,1
4161,2017,1,0,0,0,0,1
4162,2005,1,0,0,0,0,0
4163,2017,1,0,0,0,0,0
4164,1996,1,0,1,1,0,1
4165,2002,1,0,0,0,0,0
4166,2007,1,0,0,0,1,0
4167,2013,1,0,0,0,0,1
4168,2000,1,0,0,0,1,1
4169,2014,1,0,0,0,0,1
4170,2010,1,0,0,0,0,0
4171,2019,1,0,0,0,0,1
4172,2007,1,0,1,0,0,1
4173,2014,1,0,0,0,1,0
4174,2015,1,0,0,0,0,1
4175,2011,1,0,0,0,0,1
4176,2006,1,0,0,0,1,0
4177,2018,1,0,0,0,0,1
4178,2007,1,0,0,0,1,0
4179,2006,1,0,0,0,0,0
4180,2004,1,0,0,0,1,1
4181,2009,1,0,0,0,0,1
4182,2019,1,0,0,0,0,1
4183,2018,1,0,0,0,1,1
4184,2003,1,2,0,0,0,0
4185,2019,1,0,0,0,0,1
4186,2004,1,0,0,0,1,0
4187,2018,1,0,0,0,0,0
4188,2010,1,0,0,0,0,1
4189,2013,2,0,0,0,0,1
4190,2016,1,0,0,0,0,0
4191,1998,1,0,0,0,1,1
4192,2000,1,0,0,0,1,0
4193,2003,0,0,0,0,0,1
4194,2019,1,0,0,0,0,1
4195,2011,1,0,0,0,0,1
4196,2009,0,0,0,0,0,1
4197,2015,1,0,0,0,0,0
4198,2013,1,0,0,0,1,0
4199,2016,1,0,0,0,0,0
4200,2018,1,0,0,0,0,1
4201,2004,1,0,0,0,1,0
4202,2011,0,0,0,0,0,0
4203,1994,1,0,0,0,0,0
4204,2013,1,0,0,0,0,0
4205,2018,1,0,0,0,0,1
4206,2011,1,0,0,0,0,0
4207,2002,0,0,0,0,0,1
4208,2016,1,0,0,0,0,1
4209,2015,1,0,0,0,0,0
4210,2016,1,0,0,0,0,0
4211,1997,1,0,0,0,0,1
4212,2005,0,0,0,0,0,0
4213,2017,1,0,0,0,0,1
4214,2019,1,0,0,0,0,0
4215,2014,1,0,0,0,1,0
4216,2010,0,0,0,0,0,1
4217,2016,1,0,0,0,1,1
4218,2012,1,0,0,0,0,1
4219,2001,0,0,0,0,0,0
4220,1997,1,0,0,0,1,0
4221,2012,1,0,0,0,0,1
4222,2013,1,0,0,0,1,0
4223,2007,0,0,0,0,0,0
4224,2011,1,0,0,0,0,0
4225,2010,1,0,0,0,1,0
4226,2000,0,0,0,0,0,0
4227,2018,1,0,0,0,0,1
4228,1997,1,0,0,0,0,0
4229,2013,1,0,0,0,1,1
4230,1994,1,0,0,0,0,0
4231,2004,0,0,0,0,0,1
4232,2000,1,0,0,0,0,0
4233,2008,1,0,0,0,0,1
4234,1999,1,0,0,0,1,0
4235,2004,1,0,0,0,0,1
4236,2017,1,0,0,0,0,1
4237,2006,1,0,0,0,0,0
4238,2004,1,0,0,0,0,0
4239,2007,1,0,0,0,0,1
4240,2000,1,0,0,0,0,1
4241,1994,1,0,0,0,0,0
4242,2016,1,1,0,0,1,1
4243,2011,1,0,0,0,1,1
4244,2008,1,0,0,0,0,0
4245,2018,1,0,0,0,0,1
4246,2014,1,0,0,0,1,1
4247,2017,1,0,0,0,1,0
4248,2014,1,0,0,0,0,0
4249,2016,1,0,0,0,0,1
4250,2004,1,0,0,0,0,1
4251,2004,1,0,0,1,0,1
4252,1996,1,0,1,0,1,0
4253,2001,1,0,0,0,0,0
4254,2012,1,0,0,0,0,1
4255,1995,1,0,0,0,0,0
4256,2010,0,0,0,0,0,0
4257,2015,1,0,0,0,0,0
4258,2002,1,0,0,0,1,0
4259,2005,1,0,0,0,1,0
4260,2007,1,0,0,0,0,1
4261,2017,2,0,0,0,0,1
4262,2016,1,0,0,0,1,0
4263,1998,1,0,0,0,1,1
4264,2014,1,0,0,0,0,0
4265,2019,1,0,0,0,0,1
4266,1998,1,0,0,0,1,1
4267,1996,1,0,0,0,0,0
4268,2000,1,0,0,0,1,1
4269,2002,1,0,0,0,0,1
4270,2006,1,0,0,0,0,1
4271,2017,1,0,0,0,0,1
4272,2006,1,0,0,0,0,0
4273,2012,1,0,0,0,1,0
4274,2017,1,0,0,0,0,0
4275,2001,1,0,0,0,0,0
4276,2008,2,0,0,1,0,1
4277,2010,1,0,0,0,0,1
4278,2002,0,0,0,0,0,0
4279,2018,1,0,0,0,1,0
4280,2002,0,0,0,0,0,1
4281,2015,1,0,0,0,0,1
4282,2013,1,0,0,0,1,1
4283,2017,1,0,0,0,0,1
4284,2004,1,0,0,0,1,0
4285,2009,1,0,0,0,0,0
4286,2009,1,0,0,0,1,1
4287,2011,0,0,0,0,0,1
4288,2000,1,0,0,0,1,1
4289,2002,1,0,0,0,1,0
4290,2006,1,0,0,0,0,0
4291,2007,1,0,0,0,0,1
4292,2004,1,0,0,0,1,0
4293,2002,1,0,0,0,1,0
4294,2013,1,0,0,0,0,1
4295,2007,1,0,0,0,0,0
4296,2003,1,0,0,0,1,0
4297,2014,1,0,0,0,0,1
4298,2013,1,0,0,0,1,0
4299,2006,1,0,0,0,1,0
4300,2011,0,0,0,0,0,1
4301,2017,1,0,0,0,0,0
4302,2005,1,0,0,0,0,0
4303,2010,1,0,0,0,0,1
4304,2003,1,2,0,0,0,1
4305,2015,1,0,0,0,0,0
4306,1996,1,0,0,0,1,0
4307,2004,1,0,0,0,1,0
4308,2014,1,0,0,0,1,1
4309,2008,1,0,0,0,1,0
4310,2007,1,0,0,0,0,1
4311,2015,1,0,0,0,0,1
4312,2016,1,0,0,0,0,1
4313,2016,1,0,0,0,0,0
4314,2010,1,0,0,0,1,0
4315,2017,1,0,0,0,1,1
4316,2006,1,0,0,0,1,0
4317,2003,1,0,0,0,1,0
4318,2010,1,0,0,0,1,0
4319,2014,1,0,0,0,0,1
4320,2018,1,0,0,0,0,1
4321,2013,1,0,0,0,0,1
4322,2010,1,0,0,0,1,0
4323,2018,1,0,1,0,0,0
4324,2017,1,0,0,0,0,0
4325,2010,0,0,0,0,0,1
4326,2001,1,0,0,0,0,1
4327,2019,1,0,0,0,1,0
4328,2006,1,0,0,0,1,0
4329,1998,1,0,0,0,1,0
4330,2007,1,0,0,0,1,0
4331,2015,1,0,0,0,0,1
4332,1996,1,0,0,0,1,0
4333,2007,1,0,0,0,1,0
4334,2010,1,0,0,0,0,0
4335,2000,1,0,0,1,0,1
4336,2009,1,0,0,0,0,0
4337,2013,1,0,0,0,1,1
4338,2003,1,0,0,1,0,1
4339,2003,1,0,0,0,0,0
4340,2010,1,0,0,0,0,0
4341,2012,1,0,0,0,0,0
4342,2018,1,0,0,0,0,1
4343,2006,1,0,0,0,1,0
4344,2018,1,0,0,0,1,0
4345,2008,1,0,0,0,0,1
4346,2004,1,0,0,1,0,1
4347,2007,1,0,0,0,1,0
4348,2003,1,0,0,0,0,1
4349,2018,1,0,0,0,0,1
4350,1995,1,0,0,1,0,1
4351,1998,1,0,0,0,1,0
4352,2009,1,0,0,0,0,1
4353,2008,1,0,0,0,0,1
4354,2017,1,0,0,0,0,0
4355,2015,1,0,0,0,0,0
4356,2019,1,0,0,0,1,1
4357,2018,1,0,0,0,0,0
4358,1995,1,0,0,0,1,0
4359,2009,1,0,0,0,0,1
4360,2004,1,0,0,1,0,0
4361,2013,1,0,0,0,0,1
4362,2002,1,0,0,0,0,0
4363,2018,1,0,0,0,1,0
4364,2004,1,0,0,0,0,1
4365,2000,0,0,0,0,0,0
4366,2006,1,0,0,1,0,1
4367,2016,1,0,0,0,0,1
4368,2015,1,0,0,0,0,1
4369,2013,1,0,0,0,1,1
4370,2003,1,0,0,0,0,0
4371,2007,1,0,0,0,1,0
4372,2014,1,0,0,0,0,0
4373,2008,0,0,0,0,0,0
4374,2014,1,0,0,0,0,1
4375,2013,1,0,0,1,0,1
4376,1995,1,0,1,0,1,0
4377,2018,1,1,0,0,0,1
4378,2007,1,0,0,0,0,0
4379,1999,1,0,0,0,0,1
4380,2012,1,0,0,0,1,1
4381,2003,1,0,0,0,0,1
4382,2006,1,0,0,0,1,0
4383,2012,1,1,1,1,0,1
4384,2015,1,0,0,0,0,0
4385,2018,1,0,0,0,0,1
4386,1998,1,0,0,0,1,0
4387,2009,1,0,0,0,1,1
4388,2000,1,0,0,1,0,1
4389,1994,1,0,0,0,0,0
4390,2005,1,0,0,0,0,0
4391,2007,0,0,0,0,0,1
4392,2002,1,0,0,0,1,0
4393,2015,1,0,0,0,0,1
4394,2019,1,0,0,0,1,0
4395,2014,1,0,0,0,0,1
4396,2011,1,0,0,0,0,1
4397,2013,1,0,0,0,0,0
4398,2019,1,0,0,0,1,1
4399,2012,1,0,0,0,0,1
4400,1994,1,0,0,0,0,0
4401,2006,1,0,0,0,1,0
4402,2006,1,0,0,0,1,0
4403,2005,1,0,0,0,1,1
4404,1997,1,0,0,0,1,1
4405,2018,1,0,0,0,0,0
4406,2006,1,0,0,0,0,0
4407,2006,1,0,0,0,1,0
4408,2018,1,0,0,0,1,0
4409,1998,1,0,0,0,0,0
4410,2011,1,0,0,0,1,0
4411,2000,0,0,0,0,0,0
4412,2007,0,0,0,0,0,0
4413,2013,1,1,0,0,0,0
4414,2018,1,0,0,0,1,0
4415,2008,1,0,0,0,0,0
4416,2016,1,0,0,0,0,1
4417,2009,1,0,0,0,0,0
4418,2013,1,0,0,0,1,0
4419,2016,1,0,0,0,0,1
4420,2003,1,0,0,0,0,1
4421,2016,1,0,0,0,0,0
4422,1994,1,0,0,0,0,1
4423,2001,1,0,0,1,0,1
4424,2008,1,0,0,0,0,1
4425,1997,1,0,0,0,1,0
4426,2014,1,0,0,0,0,1
4427,1995,1,0,0,0,0,0
4428,2009,1,0,0,0,0,1
4429,2014,1,0,0,0,0,0
4430,2002,1,0,0,0,1,0
4431,2013,1,0,0,0,0,1
4432,2006,1,0,0,0,0,1
4433,2004,1,0,0,0,1,1
4434,1996,1,0,0,0,1,0
4435,2005,1,0,0,0,0,0
4436,2013,1,0,1,0,0,1
4437,2016,1,0,0,0,0,1
4438,2003,1,0,0,0,0,1
4439,1996,1,0,0,1,0,0
4440,2010,0,0,0,0,0,1
4441,2002,0,0,0,0,0,0
4442,1997,1,0,0,0,0,0
4443,2008,0,0,0,0,0,1
4444,2014,1,0,0,0,0,1
4445,2019,1,0,0,0,0,0
4446,2014,1,0,0,0,0,1
4447,2001,0,0,0,0,0,0
4448,2012,1,0,0,0,0,1
4449,2016,1,0,2,0,0,1
4450,1996,1,0,0,0,1,1
4451,1994,1,0,0,0,1,0
4452,2004,1,0,0,0,0,0
4453,2013,1,0,0,0,1,0
4454,2017,1,0,0,0,1,0
4455,2009,1,0,0,0,1,0
4456,2017,1,0,0,0,0,1
4457,2003,1,0,0,0,0,1
4458,1999,1,0,0,0,1,1
4459,2009,1,0,0,0,1,1
4460,2008,1,0,0,0,0,0
4461,2006,1,0,0,0,1,0
4462,2010,1,0,0,0,0,0
4463,2018,1,0,0,0,1,0
4464,1998,1,1,0,0,1,1
4465,2016,1,10,1,0,1,1
4466,2018,1,0,0,0,0,1
4467,2016,1,0,0,0,0,1
4468,1994,1,0,0,0,1,0
4469,2009,1,0,0,0,1,0
4470,2002,0,0,0,0,0,0
4471,2015,1,0,0,0,0,1
4472,2006,0,0,0,0,0,1
4473,2019,1,0,0,0,1,1
4474,2019,1,0,0,0,0,1
4475,1994,0,0,0,0,0,0
4476,2011,1,0,0,0,0,0
4477,1997,1,0,0,0,1,1
4478,2011,1,0,0,0,0,1
4479,2004,1,0,0,0,0,1
4480,2009,1,0,0,0,1,0
4481,2014,1,0,0,0,0,1
4482,1995,1,0,0,0,1,0
4483,2012,1,0,0,0,0,0
4484,2014,1,0,1,0,0,1
4485,2007,1,0,0,0,0,0
4486,2015,1,0,0,0,0,1
4487,1999,1,0,0,0,1,1
4488,2013,1,0,0,0,0,1
4489,2007,1,0,0,0,1,0
4490,2013,1,0,0,0,0,1
4491,2009,1,0,0,0,0,1
4492,2003,2,1,0,1,0,1
4493,2002,1,0,0,0,0,0
4494,2010,1,0,0,1,0,0
4495,2018,1,0,0,0,0,0
4496,1998,1,0,0,0,1,0
4497,2002,1,0,0,0,0,1
4498,2007,1,0,0,0,1,0
4499,2002,0,0,0,0,0,1
4500,2004,1,0,0,0,0,0
4501,2014,1,0,0,0,0,1
4502,2009,1,0,0,0,0,1
4503,2005,1,0,0,0,0,0
4504,2010,1,0,0,0,0,1
4505,2004,1,0,0,0,0,0
4506,2000,1,0,0,0,1,0
4507,2019,1,0,0,0,0,1
4508,2012,1,0,0,0,0,1
4509,2004,1,0,0,0,0,1
4510,2015,1,0,0,0,1,1
4511,2018,1,1,0,0,0,1
4512,2009,1,0,0,0,0,1
4513,2014,1,0,0,0,0,0
4514,2019,1,0,0,0,0,0
4515,2017,1,0,0,0,0,1
4516,2018,1,0,1,0,0,1
4517,2003,1,0,0,0,0,1
4518,2010,1,0,0,0,0,1
4519,2006,1,0,0,0,1,0
4520,1995,1,0,0,0,1,0
4521,1996,1,0,0,0,1,0
4522,2014,1,0,0,0,0,0
4523,2016,1,0,0,0,0,0
4524,2015,1,0,0,0,1,0
4525,2005,1,0,0,1,0,0
4526,2006,1,0,0,0,0,0
4527,2010,1,0,0,0,0,0
4528,2013,1,0,0,0,1,0
4529,2019,1,0,0,0,0,0
4530,2007,1,0,0,0,0,0
4531,1996,1,0,0,0,1,1
4532,1999,1,0,0,0,1,1
4533,1998,1,0,0,0,1,1
4534,2004,1,0,0,0,0,0
4535,2017,1,0,0,0,1,0
4536,1995,1,0,0,0,0,0
4537,1997,1,0,0,0,0,0
4538,2019,1,0,0,0,0,1
4539,1995,1,0,0,0,0,0
4540,2005,1,0,0,0,1,0
4541,2015,1,0,0,0,0,1
4542,2007,1,0,0,0,0,1
4543,1996,1,0,1,0,1,1
4544,1995,1,0,0,0,1,1
4545,2011,1,0,0,0,0,1
4546,2016,1,0,0,0,0,0
4547,2018,1,0,0,0,0,1
4548,1999,1,0,0,0,0,0
4549,2012,1,0,0,1,0,1
4550,1996,1,0,0,0,1,0
4551,1994,1,0,0,0,0,0
4552,2010,1,0,0,0,0,0
4553,2009,1,0,0,1,0,1
4554,2015,1,6,0,0,0,1
4555,2017,1,0,0,0,1,1
4556,2001,1,0,0,0,1,0
4557,2012,1,0,0,0,0,0
4558,2010,1,0,0,0,0,0
4559,2006,0,0,0,0,0,0
4560,2005,1,0,0,0,1,1
4561,2015,1,0,0,0,0,0
4562,2012,1,0,0,0,1,1
4563,2006,0,0,0,0,0,0
4564,2005,1,0,2,0,0,0
4565,2008,1,0,0,0,0,1
4566,1994,1,0,0,1,0,1
4567,2007,1,0,0,0,1,0
4568,2011,0,0,0,0,0,1
4569,2013,1,0,0,0,0,0
4570,1995,1,0,0,0,1,0
4571,2011,1,0,0,0,1,1
4572,2004,1,0,0,0,1,1
4573,2017,1,1,0,0,0,0
4574,2004,1,0,0,0,0,1
4575,1995,1,0,0,0,0,0
4576,2016,1,0,0,0,1,0
4577,2012,1,0,0,0,1,1
4578,2014,1,1,0,0,0,0
4579,2005,1,0,0,0,0,0
4580,2000,1,0,0,0,1,0
4581,2011,1,0,0,0,1,0
4582,2013,1,0,0,0,0,1
4583,2018,1,0,0,0,0,1
4584,1994,1,0,0,0,0,1
4585,1999,1,0,0,0,1,0
4586,2018,1,0,0,0,0,0
4587,2010,1,0,0,0,0,1
4588,2013,1,0,0,0,0,1
4589,2003,0,0,0,0,0,1
4590,2017,1,0,0,0,0,0
4591,2008,1,0,0,0,0,1
4592,1996,1,0,0,0,0,0
4593,2011,1,0,0,1,0,1
4594,2009,1,0,0,0,1,0
4595,2019,1,0,0,0,0,1
4596,2005,0,0,0,0,0,0
4597,2015,1,0,0,0,0,0
4598,2016,1,0,0,0,1,1
4599,2002,1,0,0,0,1,0
4600,2006,1,0,0,0,0,0
4601,2019,1,0,0,0,0,1
4602,2011,0,0,0,0,0,0
4603,1999,1,0,0,0,0,0
4604,2004,1,0,1,1,0,1
4605,1995,1,0,0,0,1,0
4606,1999,1,0,0,0,1,0
4607,2007,1,0,0,0,0,0
4608,2006,1,0,0,0,1,0
4609,2013,1,0,1,0,0,1
4610,2002,0,0,0,0,0,0
4611,2014,1,0,0,0,0,1
4612,2017,1,0,0,0,0,1
4613,2018,1,0,0,0,0,1
4614,2012,1,0,0,0,0,0
4615,2008,1,0,0,0,1,0
4616,2019,1,0,0,0,0,0
4617,1994,1,0,0,0,0,0
4618,2006,1,0,0,0,0,1
4619,2019,1,0,0,0,0,1
4620,2008,1,0,0,0,0,1
4621,2014,1,0,0,0,0,1
4622,2005,0,0,0,0,0,0
4623,2016,0,0,0,0,0,1
4624,2013,1,0,0,1,0,1
4625,1996,1,0,1,0,1,1
4626,2008,1,0,0,0,0,0
4627,2015,1,1,0,0,0,1
4628,2014,1,0,0,0,1,1
4629,2003,1,0,0,0,0,0
4630,1994,1,0,0,0,1,0
4631,1999,1,0,0,0,0,0
4632,2011,1,0,0,0,0,0
4633,2002,1,0,0,0,0,1
4634,2003,1,0,0,0,0,0
4635,2002,0,0,0,0,0,1
4636,1995,1,0,0,0,1,0
4637,2011,1,0,0,0,1,0
4638,2017,1,0,0,0,0,1
4639,2005,1,0,0,0,0,1
4640,2000,1,0,0,2,0,1
4641,1994,1,0,0,0,1,1
4642,2013,1,0,0,0,1,0
4643,2011,1,0,0,0,0,0
4644,2017,1,0,0,0,1,1
4645,1996,1,0,0,0,0,0
4646,2006,1,0,0,0,0,1
4647,2017,1,0,0,0,0,1
4648,2012,1,0,0,0,0,1
4649,2019,1,0,0,0,1,0
4650,2008,1,0,0,0,1,0
4651,2019,1,0,0,0,0,1
4652,2012,1,0,0,0,1,0
4653,1998,1,0,0,0,0,1
4654,2012,1,0,0,1,0,1
4655,2003,1,0,0,0,1,0
4656,2017,1,0,0,0,0,1
4657,2015,1,0,0,0,0,0
4658,2009,1,0,0,0,0,0
4659,2018,1,0,0,0,1,1
4660,2016,1,0,0,0,0,1
4661,1998,1,0,0,0,0,0
4662,1998,1,0,0,0,1,0
4663,2012,1,0,0,0,0,1
4664,2010,1,0,0,0,1,0
4665,2011,1,0,0,0,0,1
4666,2005,1,0,0,0,1,0
4667,2005,1,0,0,0,1,0
4668,2003,1,3,0,0,0,0
4669,1999,1,0,0,0,0,1
4670,2004,1,0,0,0,1,0
4671,2014,1,0,0,0,0,1
4672,2012,1,0,0,0,0,1
4673,2018,1,0,0,0,0,1
4674,2019,1,0,0,0,0,1
4675,2001,0,0,0,0,0,0
4676,2006,0,0,0,0,0,1
4677,1996,1,0,0,0,1,0
4678,2019,1,0,0,0,1,1
4679,2016,1,0,0,0,1,0
4680,2019,1,0,0,0,1,1
4681,2018,1,0,0,0,0,0
4682,2001,1,0,0,1,0,1
4683,2003,1,0,0,0,1,0
4684,2009,1,0,0,0,0,0
4685,2013,1,0,0,0,0,1
4686,2017,1,0,0,0,0,1
4687,2003,1,0,0,0,0,1
4688,2012,1,0,0,0,0,1
4689,2018,1,0,0,0,1,0
4690,2004,1,0,0,0,0,1
4691,2002,1,0,0,0,0,1
4692,2008,0,0,0,0,0,0
4693,1997,1,0,0,0,1,1
4694,2016,1,0,0,0,0,1
4695,2003,1,0,0,0,0,1
4696,1997,1,0,0,0,1,1
4697,2018,1,0,0,0,1,0
4698,2005,1,0,0,0,0,0
4699,2006,0,0,0,0,0,1
