,May I take it that the assembly wishes to take note of those items that remain open for consideration,The agenda was adopted,Amend the agenda to,I have been authorized to make the following statement on behalf of the assembly,Refer the matter,Report of the Committee,Point of Order,Right of reply,To adjourn the debate,May I take it that it is the wish of the General Assembly to conclude its consideration,To suspend the meeting,To adjourn the meeting,To introduce a draft amendment to the draft resolution,The Assembly will now take a decision on draft resolution,Objection to consideration of the question,To withdraw,Reconsideration of the,Appoint a Committee,A recorded vote has been requested,A paragraph-by-paragraph vote on the draft resolution,Sanctions,Peacekeeping,Peacemaking,The draft resolution was adopted,meeting,date
3154,0,0,0,0,0,61,0,0,0,27,0,0,0,23,0,0,0,0,24,4,0,0,0,51,A_48_PV-81-EN,1994
3155,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,A_59_PV-50-EN,2004
3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,A_61_PV.22-EN,2006
3157,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A_C.4_61_SR.1-EN,2006
3158,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC.96_SR.562-EN,2002
3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_57_SR.39-EN,2002
3160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,A_C.4_73_SR.7-EN,2018
3161,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,A_C.5_63_SR.48-EN,2009
3162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_C.5_53_SR.24-EN,1999
3163,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,0,1,A_C.1_62_PV.21-EN,2007
3164,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,10,0,0,A_C.5_51_SR.51-EN,1997
3165,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,A_50_PV.125-EN,1996
3166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_50_PV-42-EN,1995
3167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_BUR_50_SR-3-EN,1995
3168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,A_54_PV.59-EN,1999
3169,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,3,2,1,0,0,1,A_C.1_64_PV.22-EN,2009
3170,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,A_56_PV-63-EN,2001
3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.6_61_SR.1-26_Corrigendum-EN,2008
3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_55_SR.3-EN,2000
3173,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,A_C.6_60_SR.23-EN,2005
3174,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,2,A_C-3_53_SR-31-EN,1998
3175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,A_C.2_51_SR.28-EN,1997
3176,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A_C-3_72_SR-30-EN,2017
3177,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.4_58_SR.18-EN,2005
3178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,A_58_PV-70-EN,2003
3179,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,1,A_59_PV.72-EN,2004
3180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC.109_2006_SR.7-EN,2006
3181,0,0,0,0,0,0,2,0,0,0,0,0,6,9,0,0,0,0,14,10,0,0,0,0,A_C.1_69_PV.20-EN,2014
3182,0,1,0,0,0,34,0,0,0,2,0,0,0,6,0,0,0,0,1,0,0,0,0,19,A_56_PV.97-EN,2002
3183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_60_PV.84-EN,2006
3184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_HRC_Sub.1_58_SR.4-EN,2006
3185,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,A_55_PV.19-EN,2000
3186,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,A_62_PV.97-EN,2008
3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A_70_PV.3-EN,2015
3188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_59_PV.83-EN,2005
3189,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,A_C-1_64_PV-23-EN,2009
3190,0,0,0,0,0,2,0,0,0,0,0,0,9,9,0,2,0,0,0,9,0,0,0,0,A_C.4_58_SR.24-EN,2004
3191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.6_52_SR.2-EN,1997
3192,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_67_PV.95-EN,2013
3193,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,4,1,0,0,0,0,A_C.1_49_PV.24-EN,1994
3194,1,0,0,0,0,5,1,0,0,1,0,0,9,9,0,0,0,0,0,9,0,1,0,4,A_C-5_72_SR-29-EN,2018
3195,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,A_S-21_PV.7-EN,1999
3196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_58_SR.38-EN,2004
3197,0,0,0,0,0,9,0,0,0,1,0,0,0,1,0,0,0,7,0,0,1,0,0,1,A_66_PV.58-EN,2012
3198,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,A_C.5_51_SR.34-EN,1997
3199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,2,0,A_56_PV.51-EN,2001
3200,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_57_PV.62-EN,2002
3201,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,14,0,0,A_C-5_54_SR-15-EN,2000
3202,0,0,0,0,0,12,0,0,0,0,0,0,8,8,0,0,0,0,0,8,0,0,0,4,A_C.5_60_SR.36-EN,2006
3203,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_AC.109_2010_SR.5-EN,2010
3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,A_73_PV.27-EN,2018
3205,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,A_C.5_68_SR.11-EN,2013
3206,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,A_C.1_66_PV.18-EN,2012
3207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_HRC_6_SR.31-EN,2008
3208,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,A_S-22_PV.5-EN,1999
3209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,A_C-4_61_SR-12-EN,2006
3210,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_69_PV-43-EN,2014
3211,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,4,10,0,0,A_60_PV.50-EN,2005
3212,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,19,0,0,A_70_PV.51-EN,2015
3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A_C.3_66_SR.31-EN,2011
3214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,A_56_PV.19-EN,2001
3215,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,A_AC.183_PV.314-EN,2008
3216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_BUR_54_SR.3-EN,1999
3217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,A_58_PV.38-EN,2003
3218,0,0,0,0,0,31,0,0,0,13,0,0,0,8,0,0,0,0,14,0,0,4,0,24,A_68_PV.65-EN,2013
3219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A_C.6_55_SR.3-EN,2001
3220,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A_C.3_74_SR.4-EN,2020
3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_CONF-214_PV-8-EN,2009
3222,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_50_PV.84-EN,1995
3223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.4_54_SR.16-EN,1999
3224,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_58_PV.94-EN,2004
3225,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,3,0,0,0,0,A_C.5_54_SR.12-EN,1999
3226,0,1,0,0,0,2,1,0,4,0,1,0,5,5,0,1,0,0,0,5,0,0,0,1,A_C.2_52_SR.51-EN,1997
3227,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_59_PV.55-EN,2004
3228,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.4_66_SR.2-EN,2011
3229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_60_SR.7-EN,2005
3230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.1_56_PV.6-EN,2001
3231,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,A_C.3_54_SR.51-EN,2000
3232,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_48_SR.55-EN,1994
3233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A_C-4_52_SR-16-EN,1998
3234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_59_SR.4-EN,2004
3235,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A_C-5_52_SR-64-EN,1998
3236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A_C.3_54_SR.19-EN,1999
3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_AC.109_PV.1430-EN,1994
3238,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_CONF.211_SR.10-EN,2009
3239,0,0,0,0,0,2,1,1,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,A_C.1_53_PV.21-EN,1998
3240,0,0,0,0,0,0,0,3,0,2,0,0,1,1,0,2,0,1,1,1,1,14,1,0,A_63_PV.16-EN,2008
3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,A_C.3_66_SR.14-EN,2012
3242,0,2,0,0,0,19,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,3,A_51_PV.95-EN,1997
3243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,A_C-3_64_SR-14-EN,2009
3244,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,3,0,1,0,1,A_C.1_57_PV.20-EN,2002
3245,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_48_SR.77-EN,1994
3246,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_74_SR.24-EN,2020
3247,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,2,A_54_PV.55-EN,1999
3248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-3_71_SR-16-EN,2016
3249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_59_SR.1-56_Corrigendum-EN,2005
3250,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,4,8,0,1,0,1,A_C.1_70_PV.24-EN,2015
3251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_52_SR.12-EN,1997
3252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_64_SR.18-EN,2010
3253,0,0,0,0,0,22,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,A_49_PV.55-EN,1994
3254,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,A_C.4_64_SR.14-EN,2009
3255,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,A_C.2_69_SR.29-EN,2014
3256,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,0,0,0,0,A_C.2_55_SR.34-EN,2000
3257,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_C.3_48_SR.42-EN,1994
3258,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_66_SR.9-EN,2012
3259,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A_72_PV-108-EN,2018
3260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,A_CONF.183_SR.5-EN,1998
3261,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,A_AC.109_2005_SR.11-EN,2005
3262,0,0,0,0,0,6,0,0,0,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0,A_C-6_71_SR-31-EN,2016
3263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_52_SR.5-EN,1997
3264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,A_62_PV.12-EN,2007
3265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.6_54_SR.3-EN,2000
3266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10,43,0,0,A_56_PV.26-EN,2001
3267,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,A_C-4_48_SR-22-EN,1994
3268,0,0,0,0,0,0,2,6,0,0,0,0,3,3,0,5,0,0,14,6,0,0,0,0,A_C-1_73_PV-26-EN,2018
3269,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.3_57_SR.44-EN,2002
3270,0,0,0,0,0,9,0,0,0,1,0,0,0,3,0,0,0,7,0,0,0,0,1,2,A_72_PV-55-EN,2017
3271,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,1,0,0,0,0,A_C.3_62_SR.45-EN,2008
3272,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,1,A_C.3_48_SR.55-EN,1994
3273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A_S-20_PV.5-EN,1998
3274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-5_55_SR-22-EN,2001
3275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A_C.6_56_SR.2-EN,2001
3276,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,A_C.5_64_SR.17-EN,2010
3277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.6_62_SR.22-EN,2007
3278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,A_C.5_61_SR.11-EN,2006
3279,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_60_SR.34-EN,2006
3280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC.109_2016_SR.5-EN,2016
3281,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A_73_PV.86-EN,2019
3282,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,9,6,0,0,0,A_C-3_71_SR-54-EN,2017
3283,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_64_SR.2-EN,2008
3284,1,0,0,0,0,0,0,1,0,1,0,0,12,12,0,0,0,0,0,12,0,0,0,0,A_C.3_74_SR.52-EN,2020
3285,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2,0,0,A_C-6_71_SR-15-EN,2016
3286,0,0,0,0,0,3,0,1,0,0,0,0,2,2,0,0,0,0,0,2,6,0,0,1,A_C.3_50_SR.45-EN,1996
3287,0,0,0,0,0,7,0,4,0,0,0,0,0,1,0,1,1,0,0,0,2,14,4,1,A_53_PV-36-EN,1998
3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_66_SR.16-EN,2012
3289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,A_C.5_54_SR.45-EN,2000
3290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.6_54_SR.12-EN,2000
3291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,A_65_PV.48-EN,2011
3292,0,0,0,0,0,12,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,14,0,0,A_C.5_60_SR.25-EN,2005
3293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,A_C.5_63_SR.52-EN,2009
3294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,A_C.6_60_SR.9-EN,2005
3295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A_C-3_56_SR-48-EN,2001
3296,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_54_SR.70-EN,2000
3297,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,A_C.5_51_SR.2-EN,1996
3298,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_56_PV.42-EN,2001
3299,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,71,0,0,A_C.5_53_SR.55-EN,1999
3300,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,119,1,0,A_C.4_67_SR.18-EN,2012
3301,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,A_C-5_55_SR-61-EN,2001
3302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,A_C.1_59_PV.7-EN,2004
3303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.6_62_SR.23-EN,2007
3304,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,2,24,2,0,0,2,A_C.2_48_SR.47-EN,1994
3305,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,A_AC.96_SR.496-EN,1994
3306,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_65_PV-89-EN,2011
3307,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,21,0,0,0,A_69_PV.30-EN,2014
3308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,A_60_PV-6-EN,2005
3309,0,0,0,0,0,4,0,0,0,14,0,0,0,5,0,0,0,0,0,0,0,3,0,1,A_67_PV.99-EN,2013
3310,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,0,0,0,1,A_C.2_59_SR.37-EN,2005
3311,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,A_C-5_56_SR-43-EN,2002
3312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-6_53_SR-4-EN,1998
3313,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,A_AC.159_SR.432-EN,1994
3314,0,0,0,0,0,8,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,131,0,0,A_C-4_58_SR-9-EN,2004
3315,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.1_50_PV.7-EN,1995
3316,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,A_68_PV.49-EN,2013
3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_58_SR.41-EN,2004
3318,0,2,0,0,0,61,2,0,0,10,0,0,0,13,0,0,0,0,3,0,0,0,0,27,A_63_PV.72-EN,2008
3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,A_55_PV.4-EN,2000
3320,0,0,0,0,0,0,5,0,0,1,0,0,7,7,0,0,0,0,2,7,0,0,0,1,A_C.1_53_PV.22-EN,1998
3321,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,A_C.3_68_SR.33-EN,2013
3322,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0,A_52_PV.20-EN,1997
3323,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,A_C.6_54_SR.29-EN,2000
3324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.5_52_SR.66-EN,1998
3325,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,A_C.6_68_SR.2-EN,2013
3326,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,A_55_PV.51-EN,2000
3327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A_C-3_53_SR-52-EN,1998
3328,0,0,0,0,0,2,0,0,0,0,0,0,16,16,0,0,0,0,0,16,0,0,0,0,A_C.4_64_SR.25-EN,2010
3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A_C.4_62_SR.20-EN,2007
3330,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,A_55_PV.110-EN,2001
3331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C-1_70_PV-19-EN,2015
3332,0,1,0,0,0,0,0,5,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,1,A_58_PV.56-EN,2003
3333,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_72_PV-96-EN,2018
3334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC-183_SR-382-EN,2017
3335,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,A_C-1_53_PV-6-EN,1998
3336,0,3,0,0,0,36,14,1,0,11,0,0,0,4,0,2,0,0,27,3,0,0,0,78,A_54_PV.83-EN,2000
3337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_61_SR.21-EN,2006
3338,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC-183_SR-299-EN,2007
3339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC.96_SR.672-EN,2013
3340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_AC.109_SR.1484-EN,1998
3341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_71_PV-5B-EN,2016
3342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A_C.3_58_SR.5-EN,2003
3343,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,A_C.2_65_SR.26-EN,2010
3344,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.1_54_PV.13-EN,1999
3345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,A_50_PV.114-EN,1996
3346,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.4_60_SR.1-EN,2005
3347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,A_74_PV.25-EN,2019
3348,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,A_53_PV.62-EN,1998
3349,0,1,0,0,0,8,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,3,A_49_PV.101-EN,1995
3350,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,0,0,A_C.6_56_SR.6-EN,2002
3351,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A_C.2_52_SR.7-EN,1997
